Teff,xi,muFast,alpha,stdVal,meanVal,u_stdVal,u_meanVal,ur_stdVal,ur_meanVal
3.1676561,0.3527663,0.0439837,0.0008699,0.0356669,0.0257714,0.0210274,0.0011802,0.0862401,0.0249456
5.6897296,0.4190295,0.0766123,0.0006367,0.0364422,0.0311005,0.0403808,0.0194683,0.0936505,0.0446606
3.8679140,0.4342380,0.0845582,0.0007544,0.0343590,0.0205489,0.0464753,0.0210082,0.0900977,0.0382020
4.3256710,0.2225104,0.0871532,0.0006121,0.0512876,0.0430163,0.0508334,0.0204920,0.1057913,0.0449393
4.8102708,0.3514139,0.0935988,0.0006508,0.0424667,0.0332124,0.0542233,0.0238368,0.1297928,0.0478796
4.3386331,0.3800739,0.0558112,0.0006557,0.0353461,0.0315590,0.0289580,0.0042933,0.0737263,0.0260535
4.4945799,0.4847526,0.0539845,0.0006876,0.0275986,0.0206188,0.0569225,-0.0086466,0.1141329,0.0075443
3.8439242,0.5340026,0.0893543,0.0006328,0.0348577,0.0182606,0.0498044,0.0226825,0.1332458,0.0457325
4.5188492,0.3903702,0.0502692,0.0007656,0.0345938,0.0312285,0.0251939,0.0012649,0.0780277,0.0176231
4.3208493,0.4009151,0.0828085,0.0006414,0.0361586,0.0257954,0.0461027,0.0219739,0.0856002,0.0451518
4.6444045,0.3989700,0.0942635,0.0007617,0.0383596,0.0281092,0.0538512,0.0248626,0.1493777,0.0375712
3.9049853,0.3650689,0.0806701,0.0005692,0.0364426,0.0277511,0.0414379,0.0181506,0.0832823,0.0408380
3.9817768,0.5651928,0.0958965,0.0008090,0.0373164,0.0205133,0.0544922,0.0227193,0.0855097,0.0413112
3.7521247,0.3999677,0.0552553,0.0008729,0.0318469,0.0275312,0.0275840,0.0027641,0.0848644,0.0148530
4.8533354,0.1874343,0.0629387,0.0007377,0.0441219,0.0529501,0.0357322,0.0071097,0.0829191,0.0325550
4.8183406,0.5442444,0.0771338,0.0009294,0.0315696,0.0185324,0.0400291,0.0184347,0.0877957,0.0450440
4.4722892,0.4114951,0.0607438,0.0008790,0.0328780,0.0301321,0.0315266,0.0049719,0.0831365,0.0348138
5.6222027,0.4549642,0.0604296,0.0006993,0.0559835,0.0207086,0.3520986,-0.0615966,0.5464023,-0.0707483
2.9529910,0.3326281,0.0698494,0.0005690,0.0378662,0.0297815,0.0367404,0.0057301,0.1807079,0.0218936
4.6171834,0.2416654,0.0654478,0.0005521,0.0453469,0.0465955,0.0367300,0.0068764,0.0787623,0.0340837
5.3485893,0.6483855,0.0848313,0.0007132,0.0354074,0.0204783,0.0490226,0.0212342,0.1076182,0.0398260
4.3651878,0.2698530,0.0619912,0.0005217,0.0444204,0.0418852,0.0325402,0.0048048,0.0928439,0.0274689
5.3691590,0.3508161,0.0743880,0.0007180,0.0407046,0.0380615,0.0396081,0.0146171,0.0861211,0.0456326
4.8174489,0.3653231,0.0830104,0.0006872,0.0400927,0.0325913,0.0478397,0.0210498,0.0940004,0.0446054
5.9322380,0.4778334,0.0952644,0.0009387,0.0382643,0.0311555,0.0567520,0.0251297,0.0970672,0.0419422
4.5537815,0.4778939,0.0769152,0.0007084,0.0321552,0.0216431,0.0392547,0.0174920,0.0826917,0.0465587
4.0553083,0.3777301,0.0905365,0.0005646,0.0384692,0.0264707,0.0527550,0.0228325,0.1102042,0.0449159
3.7729547,0.3823255,0.0904699,0.0006242,0.0375841,0.0246726,0.0513556,0.0224245,0.1123022,0.0413808
4.1099196,0.4713049,0.0882981,0.0006929,0.0347384,0.0196230,0.0496822,0.0225776,0.1124937,0.0445627
5.4623610,0.3979817,0.1099571,0.0005533,0.0418543,0.0339844,0.0668793,0.0269259,0.1028035,0.0460860
3.8598273,0.4745807,0.0940373,0.0008183,0.0378163,0.0209809,0.0526211,0.0237036,0.0991045,0.0424590
4.7364473,0.2508597,0.0618585,0.0007933,0.0443563,0.0464002,0.0340800,0.0055185,0.0833667,0.0322042
5.1728034,0.3385991,0.0815526,0.0008031,0.0432350,0.0405338,0.0465422,0.0213839,0.0931392,0.0448866
6.0830386,0.3282722,0.0575167,0.0005794,0.0389178,0.0409731,0.0333773,0.0063911,0.0879513,0.0383000
4.4421853,0.5148508,0.1011568,0.0005025,0.0388562,0.0229429,0.0577063,0.0239439,0.0872666,0.0467254
4.3077979,0.3935248,0.0802573,0.0007632,0.0360857,0.0274063,0.0432942,0.0172406,0.0818106,0.0434621
4.6752068,0.3419657,0.0694445,0.0009621,0.0402667,0.0374444,0.0367730,0.0110192,0.0769620,0.0436771
4.3775135,0.4226314,0.0563168,0.0007646,0.0311417,0.0274062,0.0291159,0.0049300,0.0831739,0.0237909
5.1736965,0.6026362,0.0899469,0.0005474,0.0354393,0.0201815,0.0514340,0.0239996,0.1380724,0.0515117
5.9726014,0.4343890,0.0525713,0.0007547,0.0343280,0.0314911,0.0291384,0.0040328,0.0967972,0.0302801
3.9158522,0.4556831,0.0781140,0.0008517,0.0317791,0.0195710,0.0421181,0.0137930,0.0853554,0.0403871
4.8922063,0.3632641,0.0894718,0.0009825,0.0424003,0.0340067,0.0518428,0.0240432,0.1485337,0.0537027
5.0564151,0.5024976,0.0570617,0.0005577,0.0265654,0.0229128,0.0281260,0.0041908,0.0921011,0.0336635
3.7262122,0.2922897,0.0637132,0.0009145,0.0413654,0.0385128,0.0333183,0.0063123,0.1026046,0.0245516
4.7379665,0.5539327,0.0625651,0.0009751,0.0267544,0.0194399,0.0412726,0.0055450,0.0791384,0.0425065
3.9304983,0.4145712,0.0875218,0.0007251,0.0356149,0.0222488,0.0494066,0.0211477,0.1039299,0.0403109
4.7014889,0.4705275,0.0686190,0.0007412,0.0297991,0.0232276,0.0363878,0.0112248,0.0756194,0.0464973
4.6576005,0.6436343,0.0933165,0.0008469,0.0358765,0.0194114,0.0512952,0.0253720,0.1285806,0.0535402
4.3434107,0.3865782,0.0819628,0.0009399,0.0382238,0.0313007,0.0450391,0.0211700,0.0833444,0.0450368
4.7283776,0.3194905,0.0642745,0.0009412,0.0412883,0.0400471,0.0345542,0.0079440,0.0769652,0.0378793
4.5246088,0.4242695,0.0818942,0.0006697,0.0347625,0.0250888,0.0455329,0.0218808,0.0876871,0.0454921
4.6642607,0.3933558,0.0866210,0.0008750,0.0395126,0.0316606,0.0509683,0.0203694,0.1077679,0.0422705
5.7732889,0.4509991,0.0780269,0.0007347,0.0358135,0.0298723,0.0421305,0.0202153,0.0988662,0.0439964
2.6354322,0.4717656,0.0600013,0.0007181,0.0287888,0.0159055,0.0299503,0.0024937,0.0792458,0.0240980
4.5901719,0.3665416,0.0927164,0.0010816,0.0414311,0.0329233,0.0536155,0.0238431,0.1506805,0.0531148
4.8288580,0.4531749,0.0835345,0.0008326,0.0350462,0.0256920,0.0474450,0.0223298,0.0970913,0.0424048
4.9064109,0.4136478,0.0841295,0.0006882,0.0367612,0.0282753,0.0482179,0.0222662,0.0994988,0.0437125
3.2870835,0.3566887,0.0962143,0.0006730,0.0410884,0.0254932,0.0530622,0.0219579,0.1614367,0.0248822
5.3583456,0.2206312,0.0916315,0.0007551,0.0511797,0.0502715,0.0549875,0.0233520,0.1098887,0.0455415
4.3341801,0.4798085,0.0900135,0.0006561,0.0350781,0.0204192,0.0520857,0.0221605,0.1336484,0.0473241
4.3211137,0.3921365,0.0697398,0.0008462,0.0344750,0.0298785,0.0355580,0.0118383,0.0813242,0.0426057
4.0507856,0.2973414,0.0933103,0.0007394,0.0453459,0.0357453,0.0532096,0.0244921,0.1228092,0.0486570
5.1259542,0.2117587,0.0820966,0.0008327,0.0529829,0.0509380,0.0471131,0.0208554,0.0927012,0.0452600
4.0447661,0.5522885,0.0630066,0.0007487,0.0253930,0.0154197,0.0303384,0.0073985,0.0824635,0.0321687
5.0875127,0.2863060,0.0722784,0.0007036,0.0442246,0.0415736,0.0383330,0.0132147,0.0843165,0.0487573
4.0314001,0.5812322,0.0943879,0.0005527,0.0353386,0.0183222,0.0520742,0.0240427,0.0908381,0.0433931
4.9333180,0.4078789,0.0723159,0.0007638,0.0357923,0.0306774,0.0376426,0.0142347,0.0791480,0.0471021
4.4151175,0.3862738,0.1057721,0.0006905,0.0396690,0.0286747,0.0609799,0.0252069,0.0939728,0.0512594
3.3101910,0.4931282,0.0669272,0.0009048,0.0278117,0.0164274,0.0352167,0.0056072,0.1128192,0.0286887
3.6924315,0.4037461,0.0553695,0.0007537,0.0306222,0.0266991,0.0276442,0.0029527,0.0849618,0.0149589
3.6544304,0.5071617,0.0775738,0.0007585,0.0304015,0.0152468,0.0385180,0.0144053,0.0983240,0.0373380
5.4147647,0.3355704,0.0630137,0.0006410,0.0400755,0.0393687,0.0416101,0.0075682,0.0982806,0.0356584
4.7682783,0.5814666,0.0759415,0.0007559,0.0301768,0.0164950,0.0387276,0.0181423,0.0886262,0.0466298
5.1998819,0.6352056,0.0666459,0.0009119,0.0267752,0.0157740,0.0369608,0.0107250,0.0763925,0.0417083
5.7962253,0.4120465,0.0499603,0.0007960,0.0350500,0.0322904,0.0270500,0.0015221,0.0943705,0.0304564
4.2500105,0.3265336,0.0605985,0.0007725,0.0395635,0.0361732,0.0312517,0.0032219,0.0888697,0.0294378
4.4478038,0.2047425,0.0479511,0.0006004,0.0435599,0.0452352,0.0249148,0.0019559,0.0877307,0.0146983
4.5185627,0.4109609,0.0720740,0.0007767,0.0334065,0.0277247,0.0367959,0.0131398,0.0775760,0.0480443
5.0845694,0.2932699,0.1142046,0.0006390,0.0476058,0.0424303,0.0669039,0.0287666,0.0981671,0.0455867
4.7236233,0.2384884,0.0804534,0.0007738,0.0488677,0.0440347,0.0438295,0.0177590,0.0875076,0.0462817
4.6076592,0.2801386,0.0586047,0.0007818,0.0431354,0.0417439,0.0301623,0.0037158,0.0884807,0.0312777
2.6988113,0.3607117,0.0780276,0.0008610,0.0400480,0.0241832,0.0361675,0.0102093,0.1426032,0.0269546
3.5138697,0.3880054,0.0831193,0.0005567,0.0350582,0.0230907,0.0426435,0.0200815,0.1988326,0.0218132
5.1857318,0.5611478,0.0857566,0.0006546,0.0334265,0.0202121,0.0498069,0.0210356,0.2727881,0.0140872
3.5727344,0.4474227,0.0854616,0.0007481,0.0352921,0.0192428,0.0464459,0.0194759,0.1403619,0.0288005
3.6887053,0.4049016,0.0594613,0.0011114,0.0309721,0.0283614,0.0289478,0.0014863,0.0788660,0.0235857
4.5047167,0.3725448,0.1132801,0.0009652,0.0458520,0.0351967,0.0682325,0.0249289,0.0940647,0.0475056
5.3930167,0.4655218,0.0574598,0.0009182,0.0304103,0.0285090,0.0295184,0.0044140,0.1316157,0.0298217
4.9026963,0.4337175,0.0571715,0.0006315,0.0312955,0.0287819,0.0282383,0.0045186,0.0890075,0.0339775
4.6118374,0.3625531,0.0902627,0.0006159,0.0406294,0.0305866,0.0526046,0.0227457,0.1228251,0.0484276
4.0622343,0.5021184,0.0560056,0.0005470,0.0245228,0.0186251,0.0281844,0.0045350,0.0761906,0.0278552
4.8355796,0.4855551,0.0873518,0.0007774,0.0359422,0.0225489,0.0508361,0.0212416,0.1176482,0.0413622
4.5286172,0.3690447,0.0367031,0.0006837,0.0345983,0.0277525,0.0188200,0.0007930,0.1360392,0.0316239
5.6745097,0.3939478,0.0758530,0.0004242,0.0376135,0.0328149,0.0386913,0.0193410,0.0934740,0.0452570
3.7592919,0.6671693,0.0673205,0.0008263,0.0241343,0.0121896,0.0335012,0.0102581,0.0875700,0.0408304
5.3131877,0.4312046,0.0993771,0.0008923,0.0385638,0.0306588,0.0596056,0.0240111,0.0964031,0.0413702
4.0459486,0.4412466,0.0753564,0.0009998,0.0324003,0.0239338,0.0373010,0.0156306,0.0812491,0.0453059
4.9843962,0.4275352,0.0358558,0.0007646,0.0300658,0.0235246,0.0169135,0.0002042,0.0826017,0.0330297
4.7203666,0.4213979,0.0626717,0.0006459,0.0316416,0.0294121,0.0336187,0.0082969,0.0740033,0.0352751
4.4625837,0.5040040,0.0546256,0.0005231,0.0257180,0.0212228,0.0281175,0.0038083,0.0764711,0.0298858
4.9115200,0.4758981,0.0880848,0.0006246,0.0343276,0.0224808,0.0509669,0.0220457,0.1256371,0.0403915
3.6905581,0.5353368,0.0663349,0.0007030,0.0263643,0.0138830,0.0350557,0.0068522,0.0899812,0.0289122
4.4739047,0.2189993,0.0814704,0.0004984,0.0503977,0.0443590,0.0441428,0.0192580,0.0833578,0.0470205
4.2995404,0.3723601,0.0780113,0.0008332,0.0375075,0.0300942,0.0398595,0.0176603,0.0861504,0.0496183
4.5673390,0.4177959,0.0576123,0.0006483,0.0321663,0.0291752,0.0281754,0.0042811,0.0898386,0.0338897
3.8927828,0.4024913,0.0883951,0.0008798,0.0367651,0.0238605,0.0493061,0.0222053,0.1097461,0.0435383
4.2043404,0.5279846,0.0863564,0.0010578,0.0348124,0.0188110,0.0489684,0.0208068,0.1014380,0.0418063
4.2894398,0.5051462,0.0949617,0.0005358,0.0370837,0.0211221,0.0534013,0.0235957,0.0901431,0.0428943
5.5860046,0.2116435,0.0506065,0.0006726,0.0410722,0.0487912,0.0281650,0.0026998,0.0850830,0.0200014
4.3633658,0.4307199,0.0819641,0.0007542,0.0345400,0.0237799,0.0451364,0.0216105,0.0848145,0.0448030
5.0043178,0.4383105,0.0715011,0.0008398,0.0331818,0.0294824,0.0372803,0.0139815,0.0800178,0.0471459
4.1168024,0.3470282,0.0398407,0.0006869,0.0364798,0.0282557,0.0199951,0.0015203,0.0987603,0.0267911
4.3514655,0.2077996,0.0801003,0.0009360,0.0516022,0.0501680,0.0421942,0.0163626,0.0774588,0.0438608
4.9048626,0.4993655,0.0675739,0.0009033,0.0301422,0.0240290,0.0367213,0.0103642,0.0739958,0.0443343
5.5611875,0.3526864,0.0681226,0.0006830,0.0406238,0.0387328,0.0388492,0.0095572,0.0810658,0.0455670
4.9790856,0.7037941,0.0573273,0.0005499,0.0219564,0.0112290,0.0280684,0.0052606,0.0785432,0.0421025
5.4178662,0.3604045,0.0524038,0.0006593,0.0377544,0.0355584,0.0285993,0.0032281,0.0976573,0.0326138
3.6700677,0.3465513,0.0686268,0.0008076,0.0367879,0.0322629,0.0360790,0.0081148,0.1240943,0.0282302
4.7181743,0.4690188,0.0908229,0.0005692,0.0398462,0.0203397,0.0547712,0.0212599,0.1548135,0.0297863
3.8505922,0.4556127,0.0966433,0.0007928,0.0373334,0.0217606,0.0557200,0.0225000,0.0899654,0.0397372
4.1616761,0.2699280,0.0632580,0.0010156,0.0450732,0.0438788,0.0330419,0.0060436,0.0983237,0.0261050
5.3351152,0.3242675,0.0535421,0.0008007,0.0394481,0.0402156,0.0303058,0.0040755,0.0943672,0.0325219
4.9542988,0.4506064,0.0905366,0.0010051,0.0472685,0.0244327,0.1581742,0.0078508,0.2547778,0.0194900
4.8499141,0.5716964,0.0845071,0.0011238,0.0344362,0.0204247,0.0485244,0.0209037,0.1066750,0.0375283
5.1123790,0.3777771,0.0494846,0.0005522,0.0361689,0.0321176,0.0257234,0.0017741,0.0861157,0.0197285
4.4036972,0.4083004,0.0790788,0.0005730,0.0348379,0.0262431,0.0412861,0.0169014,0.0810280,0.0455546
3.9560731,0.4619929,0.1086124,0.0007518,0.0407505,0.0248017,0.0606306,0.0251892,0.0892778,0.0509128
3.1043301,0.3162550,0.0635337,0.0008179,0.0387149,0.0327776,0.0325116,0.0053824,0.0977713,0.0319384
3.5897191,0.3185003,0.0553619,0.0007605,0.0388820,0.0345745,0.0276141,0.0032485,0.0743864,0.0146084
3.8804992,0.5518977,0.0518994,0.0007737,0.0232141,0.0165299,0.0253875,0.0013185,0.0919412,0.0165483
5.2051156,0.4679880,0.0904643,0.0006014,0.0362337,0.0249626,0.0529146,0.0229085,0.1331350,0.0503923
4.2537491,0.5003647,0.0839563,0.0005201,0.0328184,0.0177029,0.0463421,0.0208600,0.0897641,0.0422584
4.7297882,0.3858540,0.0615295,0.0006479,0.0350820,0.0328329,0.0335542,0.0059333,0.0781001,0.0365988
4.6624818,0.3569705,0.0946524,0.0005506,0.0417937,0.0320873,0.0544445,0.0240797,0.1059468,0.0425512
4.6642545,0.4554917,0.0715852,0.0006381,0.0307380,0.0243603,0.0367267,0.0134179,0.0770181,0.0467527
5.2804669,0.4645097,0.0855946,0.0005282,0.0356789,0.0244674,0.0501954,0.0209097,0.1102331,0.0389816
3.9175430,0.3505370,0.0830996,0.0005517,0.0428619,0.0263442,0.0966400,0.0036743,0.1373695,0.0154634
3.8009750,0.4543846,0.1012543,0.0008068,0.0384466,0.0222914,0.0571791,0.0218673,0.0803413,0.0430408
4.2016679,0.3696335,0.0650992,0.0009140,0.0361286,0.0329889,0.0342811,0.0066308,0.0809098,0.0326287
5.3412681,0.5548186,0.0868828,0.0006078,0.0341615,0.0211827,0.0504592,0.0215428,0.1292435,0.0462463
5.6498920,0.4524825,0.0470149,0.0008772,0.0317554,0.0279596,0.0256126,0.0008416,0.0882449,0.0279375
4.5726399,0.4751195,0.0873074,0.0004938,0.0342460,0.0208425,0.0502746,0.0213814,0.1131987,0.0441822
5.2211755,0.2159080,0.0838889,0.0008121,0.0526609,0.0512219,0.0494767,0.0224928,0.1007633,0.0457717
5.1679436,0.4197470,0.0767149,0.0005858,0.0351261,0.0291174,0.0404454,0.0179848,0.0887960,0.0471290
5.1120735,0.3786995,0.0704912,0.0008329,0.0392531,0.0358920,0.0370457,0.0134349,0.0821463,0.0492989
4.2554200,0.4004004,0.0820682,0.0010134,0.0389710,0.0280301,0.0447017,0.0218195,0.0875371,0.0442561
5.2864339,0.4172169,0.0427471,0.0007815,0.0318394,0.0286691,0.0227898,-0.0005455,0.2735767,-0.0034819
3.9136616,0.5180601,0.0935539,0.0008964,0.0367266,0.0200864,0.0520376,0.0242517,0.1166737,0.0411506
4.7723407,0.3554180,0.0848091,0.0006487,0.0407740,0.0330343,0.0487213,0.0214226,0.1019409,0.0432131
4.1044595,0.2892982,0.0670513,0.0007891,0.0426616,0.0390028,0.0376470,0.0057668,0.0914225,0.0300367
4.2437449,0.3330320,0.0869422,0.0005759,0.0420313,0.0322692,0.0503726,0.0201516,0.1039661,0.0408019
4.0213900,0.2956088,0.0802205,0.0007767,0.0437838,0.0367364,0.0413596,0.0166945,0.0809314,0.0412687
4.6478558,0.2852408,0.0947892,0.0005988,0.0476398,0.0392913,0.0544843,0.0241767,0.0954349,0.0463333
3.1722909,0.1957751,0.0635827,0.0008931,0.0402894,0.0416873,0.0341048,0.0049057,0.0897646,0.0231906
4.6716637,0.4158609,0.0919597,0.0005659,0.0379654,0.0260682,0.0534805,0.0228027,0.1598146,0.0485622
5.3846602,0.3521860,0.0620216,0.0008977,0.0393147,0.0385196,0.0360247,0.0083089,0.0866379,0.0381104
5.3806336,0.4221186,0.0665626,0.0008792,0.0341151,0.0325922,0.0371921,0.0101474,0.0792695,0.0447213
5.2897230,0.4828617,0.0781903,0.0006788,0.0336221,0.0241155,0.0425831,0.0204691,0.0951189,0.0449599
3.6704653,0.4560416,0.0449520,0.0008643,0.0263458,0.0194278,0.0212567,0.0006143,0.1757872,0.0426592
5.0879905,0.5074095,0.0950403,0.0009057,0.0364202,0.0238904,0.0538468,0.0247714,0.0924944,0.0434188
3.9740418,0.4228829,0.0379794,0.0006892,0.0288897,0.0211218,0.0188076,0.0008245,0.1244930,0.0286760
4.2691382,0.2947062,0.0955608,0.0007705,0.0467531,0.0372111,0.0553312,0.0232335,0.0892540,0.0427980
5.6519034,0.4362101,0.0970570,0.0006770,0.0401122,0.0322417,0.0581912,0.0241645,0.0957764,0.0405418
4.1489886,0.3316089,0.0812776,0.0008166,0.0414108,0.0343273,0.0429748,0.0204596,0.0775603,0.0453099
5.0787139,0.4159456,0.0659785,0.0009155,0.0344708,0.0324506,0.0362720,0.0091033,0.0746091,0.0405204
5.3406246,0.5658152,0.0684904,0.0008017,0.0320508,0.0201403,0.0435990,0.0102545,0.0869078,0.0473011
5.1134272,0.6400878,0.0816992,0.0007544,0.0330444,0.0191094,0.0451327,0.0238098,0.1067486,0.0390488
3.8574578,0.3443200,0.0916856,0.0005864,0.0400870,0.0285051,0.0525839,0.0227384,0.1228085,0.0447554
5.0845855,0.4401115,0.0291378,0.0008377,0.0265352,0.0209756,0.0125939,0.0011729,0.0864591,0.0274570
4.6829100,0.3758035,0.0828230,0.0007508,0.0388667,0.0303296,0.0470993,0.0221249,0.0922397,0.0461196
5.4077960,0.4887895,0.0755741,0.0004505,0.0319688,0.0235186,0.0381748,0.0191433,0.0915215,0.0459068
4.7418616,0.5587050,0.0717236,0.0005383,0.0286555,0.0167390,0.0365150,0.0140462,0.0806422,0.0480627
3.4665814,0.3167621,0.0605738,0.0008402,0.0388909,0.0342834,0.0311527,0.0024554,0.0822040,0.0241095
3.6354999,0.5074874,0.0562941,0.0010233,0.0251853,0.0176490,0.0281344,0.0044935,0.0775054,0.0266553
4.7904550,0.5064023,0.0535277,0.0007678,0.0264622,0.0222729,0.0279829,0.0038699,0.0816474,0.0314197
4.3415736,0.3996699,0.0768249,0.0007713,0.0342774,0.0274053,0.0392163,0.0165143,0.0786459,0.0474856
5.3239957,0.3968839,0.0855528,0.0008264,0.0407352,0.0326982,0.0500470,0.0206602,0.1089719,0.0396916
3.6714475,0.4722808,0.0855811,0.0011745,0.0371764,0.0202272,0.0469028,0.0201519,0.1080388,0.0341900
4.6082663,0.3767813,0.0539489,0.0009249,0.0369196,0.0337249,0.0282582,0.0033635,0.0704826,0.0224511
4.3461584,0.4935252,0.0835228,0.0005132,0.0327802,0.0183395,0.0459276,0.0219765,0.0901516,0.0429183
3.6433486,0.2932866,0.1121744,0.0008216,0.0464105,0.0340793,0.1059898,0.0192407,0.1552944,0.0375626
5.2317713,0.3684011,0.0685251,0.0009425,0.0387572,0.0369755,0.0378043,0.0105717,0.0763873,0.0459071
5.1763829,0.4767653,0.0714773,0.0006325,0.0311169,0.0243380,0.0375054,0.0141065,0.0819759,0.0468611
4.9485881,0.5491179,0.0803655,0.0009683,0.0329423,0.0199464,0.0454922,0.0212301,0.0928409,0.0427357
4.3374085,0.4256698,0.0695513,0.0009269,0.0319963,0.0271790,0.0355816,0.0117550,0.0765034,0.0425491
5.4595706,0.2481615,0.0739248,0.0008918,0.0466877,0.0484108,0.0402542,0.0142496,0.1048081,0.0340039
4.1023764,0.4077218,0.0578609,0.0007987,0.0335095,0.0269658,0.0781090,-0.0041772,0.0813629,0.0275553
3.3504666,0.3754448,0.0876137,0.0008223,0.0384412,0.0239450,0.0469295,0.0197561,0.2087152,0.0218611
4.4995262,0.4118511,0.0943669,0.0009931,0.0383537,0.0270754,0.0538674,0.0244398,0.1215195,0.0409474
3.5551700,0.5156196,0.0765595,0.0005739,0.0299362,0.0150569,0.0372479,0.0147469,0.1078649,0.0361693
4.3193591,0.4158681,0.0576585,0.0008976,0.0316041,0.0289697,0.0282790,0.0040416,0.0909956,0.0373118
6.2325656,0.5050963,0.0507978,0.0006495,0.0306006,0.0282230,0.0267171,0.0033257,0.0860417,0.0305369
5.0084284,0.3857323,0.0921971,0.0006941,0.0402401,0.0310082,0.0538022,0.0237735,0.1695257,0.0485004
4.3871173,0.1590246,0.0669828,0.0007876,0.0469340,0.0546951,0.0382634,0.0068221,0.0986319,0.0274580
4.4358491,0.2989157,0.0717779,0.0006166,0.0428835,0.0385075,0.0367537,0.0122529,0.0797408,0.0421794
4.0177365,0.4851051,0.0864624,0.0006829,0.0342232,0.0183161,0.0483217,0.0214590,0.0982003,0.0434896
4.4907597,0.2394975,0.0761061,0.0005798,0.0482816,0.0438551,0.0395395,0.0150198,0.0949642,0.0497228
4.4658517,0.1861184,0.0706581,0.0011185,0.0487572,0.0542450,0.0377174,0.0108787,0.0989730,0.0357172
3.2702229,0.2928449,0.0405413,0.0004833,0.0367059,0.0279083,0.0200866,0.0011389,0.0785660,0.0135554
5.7027875,0.2966745,0.0876005,0.0010523,0.0533693,0.0430012,0.1017898,0.0045357,0.1810712,0.0159779
4.7404140,0.4095250,0.0800457,0.0006444,0.0353325,0.0277315,0.0437851,0.0195197,0.0895506,0.0470721
5.5577574,0.4788752,0.0622189,0.0006087,0.0295197,0.0274600,0.0353966,0.0105097,0.0861755,0.0428614
4.1874813,0.4344360,0.0836031,0.0007709,0.0351571,0.0222758,0.0457943,0.0218945,0.0929121,0.0352973
5.0644260,0.4865901,0.0764227,0.0005223,0.0324522,0.0225042,0.0400033,0.0179643,0.0868757,0.0458665
4.1348909,0.4552438,0.0802528,0.0007320,0.0328268,0.0207567,0.0421222,0.0196770,0.0804945,0.0463436
4.5444370,0.2356311,0.0737230,0.0005672,0.0476224,0.0453551,0.0382827,0.0127306,0.0834055,0.0452206
4.5936967,0.3942738,0.0630458,0.0008213,0.0352472,0.0322013,0.0337634,0.0077873,0.0761941,0.0360574
5.8124242,0.4458954,0.0460897,0.0009195,0.0338769,0.0291641,0.0246985,0.0005238,0.0962468,0.0278335
4.9898391,0.3051915,0.0816435,0.0007673,0.0448564,0.0404220,0.0464392,0.0208895,0.0911867,0.0457641
4.1245403,0.4968075,0.0682067,0.0006124,0.0277932,0.0182809,0.0350273,0.0105412,0.0814131,0.0419992
4.3523920,0.3870035,0.0803625,0.0005078,0.0358847,0.0276208,0.0424954,0.0187449,0.0837370,0.0467552
5.0271611,0.4170932,0.0666221,0.0008499,0.0350954,0.0323968,0.0361843,0.0100157,0.0739709,0.0418040
4.0388796,0.4052669,0.0784074,0.0012535,0.0369110,0.0268237,0.0401594,0.0154245,0.0794339,0.0428530
4.2541315,0.4621150,0.0722359,0.0005464,0.0306387,0.0213874,0.0359484,0.0130430,0.0738900,0.0439102
4.7682170,0.3620468,0.0455889,0.0006043,0.0368582,0.0314082,0.0230768,0.0012292,0.0786469,0.0189170
4.1451495,0.3465954,0.0562330,0.0004300,0.0375098,0.0334594,0.0292127,0.0042422,0.0753437,0.0239503
5.1888040,0.5633924,0.0928396,0.0007782,0.0369013,0.0242261,0.0525302,0.0250377,0.1635797,0.0559484
